ISBN,Product title,Brand,Pub Date,Retailer sales out last week,Retailer number of units in stock,Retailer projected weeks of stock on Hand,Number of units reatiler has ordered from DK,Current number of units in DK warehouse,Print status,Current Preorders total,Reprint Quantity,Reprint Date,Forecast sales for this week,Forecast sales for next 4 weeks,Forecast sales for next 12 weeks,Stock Risk
9781465497673,"The Mediterranean Diet Cookbook for Beginners: Meal Plans, Expert Guidance, and 100 Recipes to Get You Started",DK Alpha,2021-10-28,37,254,5.809523809523809,0,0,Reprinting,0.0,3000.0,2025-02-12,42.0,167.0,532.0,Low
9780241664957,DK Top 10 Dubrovnik and the Dalmatian Coast (Pocket Travel Guide),DK Travel,2024-04-04,39,159,4.542857142857143,0,2487,In Print,0.0,4000.0,2025-02-14,35.0,138.0,459.0,Low
9780241627266,Travel Journal: Memories from My Travels,DK Travel,2024-05-02,39,560,17.083333333333332,0,61,In Print,0.0,3000.0,2025-02-25,36.0,138.0,446.0,Low
9780241664322,DK Sicily (Travel Guide),DK Travel,2024-03-07,40,155,5.333333333333333,4,2305,In Print,0.0,0.0,,27.0,113.0,327.0,Low
9780241625002,"DK Delhi, Agra and Jaipur (Travel Guide)",DK Travel,2023-12-07,36,138,3.2439024390243905,3,503,In Print,0.0,3000.0,2025-02-21,41.0,145.0,424.0,Low
9780241612194,DK Top 10 Tokyo: DK Eyewitness Travel Guide 2023 (Pocket Travel Guide),DK Travel,2023-01-05,39,196,4.543478260869565,10,1297,In Print,0.0,0.0,,46.0,173.0,523.0,Low
9780241615324,DK Top 10 Cape Town and the Winelands (Pocket Travel Guide),DK Travel,2023-05-04,39,86,2.9655172413793105,3,879,In Print,0.0,0.0,,29.0,103.0,299.0,Low
9781464226618,How Does It Feel? (Infatuated Fae),DK Other,2024-03-26,38,241,8.884615384615385,1,1541,In Print,0.0,0.0,,26.0,64.0,156.0,Low
9781492667834,Why a Daughter Needs a Dad (Always in My Heart),DK Other,2019-06-07,37,228,7.2,0,12,In Print,0.0,0.0,,35.0,103.0,315.0,Low
9780241361948,The Knitting Book: Over 250 Step-by-Step Techniques,DK Life,2019-09-05,40,133,3.3157894736842106,6,1350,In Print,0.0,0.0,,38.0,132.0,354.0,Low
9780241674475,Dungeons & Dragons Pocket Expert,DK Licensing,2024-10-03,36,193,4.926829268292683,0,0,Reprinting,0.0,2000.0,2025-04-01,41.0,133.0,439.0,Low
9781464228575,Ward D: A Taut Psychological Thriller from the Author of The Housemaid is Watching,DK Other,2025-03-04,38,0,0.0,0,51238,NOT YET PUBLISHED,392.0,0.0,,197.0,2691.0,9209.0,Low
9780241531624,Star Wars Character Encyclopedia Updated And Expanded Edition,DK Licensing,2021-11-04,37,578,14.944444444444445,1,642,In Print,0.0,2000.0,2025-03-03,36.0,147.0,464.0,Low
9780241655047,Star Wars The Rise and Fall of the Galactic Empire,DK Licensing,2024-07-04,38,347,16.238095238095237,0,1632,In Print,0.0,0.0,,21.0,82.0,232.0,Low
9781409349389,"Spanish Made Easy, Ages 7-11 (Key Stage 2): Supports the National Curriculum, Confidence in Reading, Writing & Speaking (Made Easy Workbooks)",DK Children 0-9,2014-07-01,37,129,3.4,0,999,In Print,0.0,0.0,,40.0,148.0,449.0,Low
9780241467053,Ultimate Sticker Book Dinosaurs,DK Children 0-9,2021-05-06,34,39,1.64,12,4171,In Print,0.0,2000.0,2025-02-03,25.0,91.0,289.0,Low
9781405362887,Pop-Up Peekaboo! Farm,DK Children 0-9,2011-03-01,35,745,10.569230769230769,0,10618,In Print,0.0,0.0,,65.0,301.0,1229.0,Low
9780241283769,Flags Around the World Ultimate Sticker Book,DK Children 0-9,2017-03-30,36,456,14.064516129032258,0,1611,In Print,0.0,0.0,,31.0,144.0,506.0,Low
9780241461815,"The Big Book of Planes: Discover the Biggest, Fastest and Best Flying Machines (DK Big Books)",DK Children 0-9,2020-05-28,35,1165,18.032258064516128,0,1015,In Print,0.0,2925.0,2025-03-17,62.0,236.0,801.0,Low
9780241673164,DK Italy (Travel Guide),DK Travel,2024-09-05,35,162,6.296296296296297,0,2178,In Print,0.0,0.0,,27.0,102.0,310.0,Low
9781464224010,Bum or Face? Volume 2: Revenge of the Bums,DK Other,2024-04-04,38,269,6.473684210526316,0,1007,In Print,0.0,0.0,,38.0,124.0,326.0,Low
9780241506462,The Science of Nutrition: Debunk the Diet Myths and Learn How to Eat Well for Health and Happiness,DK Life,2021-12-30,33,1150,10.61320754716981,0,6463,In Print,0.0,0.0,,106.0,384.0,1122.0,Low
9780241286852,Knowledge Encyclopedia Human Body! (Knowledge Encyclopedias),DK Childrens 9+,2017-08-03,36,411,8.680851063829786,0,822,In Print,0.0,3000.0,2025-03-03,47.0,171.0,502.0,Low
9780241712412,LEGO Star Wars Character Encyclopedia Updated Edition: The Ultimate Guide to the Best 200 Minifigures from the LEGO Star Wars Galaxy; Comes with Exclusive Emperor Palpatine Minifigure,DK Licensing,2025-04-17,35,0,0.0,0,10246,NOT YET PUBLISHED,1398.0,10000.0,2025-01-31,75.0,391.0,3344.0,Low
9780241666722,The Beginner's Photography Guide: The Ultimate Step-by-Step Manual for Getting the Most from Your Camera and Phone,DK Knowledge,2024-05-02,37,494,13.317073170731707,0,3104,In Print,0.0,2000.0,2025-01-29,41.0,147.0,440.0,Low
9780241423950,"The Book of Mythical Beasts and Magical Creatures: Meet your favourite monsters, fairies, heroes, and tricksters from all around the world",DK Children 0-9,2020-10-01,36,365,7.333333333333333,0,1740,In Print,0.0,0.0,,51.0,188.0,566.0,Low
9780241458990,Baby's First Ramadan (Baby's First Holidays),DK Children 0-9,2021-02-04,35,93,3.0625,75,1039,In Print,0.0,0.0,,32.0,187.0,402.0,Low
9780744063509,Joshua Weissman: Texture Over Taste,DK Alpha,2023-10-17,33,608,20.82758620689655,0,16847,In Print,0.0,0.0,,29.0,108.0,336.0,Low
9780241612934,DK Top 10 Naples and the Amalfi Coast (Pocket Travel Guide),DK Travel,2023-04-06,30,68,2.176470588235294,0,0,Out of Print,0.0,0.0,,34.0,135.0,429.0,High
9781464230592,Hooked (Collector's Edition): A Dark Contemporary Romance and Fractured Fairy Tale: 1 (Never After),DK Other,2024-12-03,35,925,31.5625,0,5569,In Print,0.0,0.0,,32.0,117.0,333.0,Low
9780241435847,The Crochet Book: Over 130 techniques and stitches,DK Life,2020-08-06,30,575,16.9375,0,2161,In Print,0.0,1994.0,2025-01-16,32.0,113.0,337.0,Low
9780241663080,DK Top 10 Andalucía and the Costa del Sol (Pocket Travel Guide),DK Travel,2024-02-01,30,128,4.4,0,1540,In Print,0.0,0.0,,30.0,113.0,315.0,Low
9780241641378,Marvel Encyclopedia New Edition,DK Licensing,2024-10-03,29,373,10.515151515151516,0,5899,In Print,0.0,3980.0,2025-02-04,33.0,119.0,366.0,Low
9780241187593,Victorians (DK Eyewitness),DK Childrens 9+,2015-03-02,30,181,7.782608695652174,0,1120,In Print,0.0,0.0,,23.0,83.0,232.0,Low
9780241185131,101 Great Science Experiments,DK Childrens 9+,2015-01-16,35,192,7.230769230769231,0,1164,In Print,0.0,0.0,,26.0,98.0,307.0,Low
9781409344896,"Maths Made Easy: Times Tables, Ages 5-7 (Key Stage 1): Supports the National Curriculum, Multiplication Exercise Book (Made Easy Workbooks)",DK Children 0-9,2014-07-01,31,439,9.066666666666666,0,5289,In Print,0.0,0.0,,45.0,185.0,562.0,Low
9780241282946,Horses and Ponies Ultimate Sticker Book,DK Children 0-9,2017-02-01,33,191,4.785714285714286,0,1264,In Print,0.0,0.0,,42.0,159.0,475.0,Low
9780241285145,DKfindout! World War II,DK Children 0-9,2017-09-07,29,74,3.6315789473684212,0,199,In Print,0.0,1500.0,2025-03-17,19.0,70.0,207.0,Low
9780241397459,"Greek Myths: Meet the heroes, gods, and monsters of ancient Greece (Ancient Myths)",DK Children 0-9,2020-07-16,30,188,6.5,8,4041,In Print,0.0,0.0,,32.0,131.0,428.0,Low
9780241656990,The Science of Beauty: Debunk the Myths and Discover What Goes into Your Beauty Routine,DK Life,2024-06-20,30,230,14.117647058823529,0,2071,In Print,0.0,0.0,,17.0,68.0,215.0,Low
9780241661628,The Star Wars Encyclopedia: The Comprehensive Guide to the Star Wars Galaxy,DK Licensing,2024-11-07,29,793,24.387096774193548,0,1546,In Print,0.0,0.0,,31.0,121.0,393.0,Low
9780241282779,DKfindout! Ancient Egypt,DK Children 0-9,2017-01-16,28,75,4.375,2,1301,In Print,0.0,0.0,,16.0,54.0,152.0,Low
9780241366493,My Very First Bible,DK Children 0-9,2019-02-07,32,114,8.0,7,5058,In Print,0.0,5000.0,2025-02-03,13.0,63.0,223.0,Low
9780241533499,The Bedtime Book of Animals: Take a Peek at more than 50 of your Favourite Animals (The Bedtime Books),DK Children 0-9,2022-06-02,30,141,5.44,9,2091,In Print,0.0,0.0,,25.0,90.0,286.0,Low
9781492670025,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,DK Other,2018-11-16,27,285,5.7,19,524,In Print,0.0,0.0,,50.0,182.0,576.0,Low
9780997895810,Good Night Stories for Rebel Girls: 100 Tales of Extraordinary Women,DK Other,2016-11-10,30,325,8.852941176470589,0,1433,In Print,0.0,0.0,,34.0,142.0,458.0,Low
9780241381854,"Complete Pottery Techniques: Design, Form, Throw, Decorate and More, with Workshops from Professional Makers",DK Life,2019-08-23,31,381,10.275,0,2179,In Print,0.0,0.0,,40.0,139.0,404.0,Low
9780241662274,Pop-Up Peekaboo! Disney Princess,DK Licensing,2024-02-01,27,177,5.054054054054054,5,5843,In Print,0.0,3000.0,2025-03-17,37.0,143.0,465.0,Low
9780241680384,English for Everyone Practice Book Level 2 Beginner: A Complete Self-Study Programme (DK English for Everyone),DK Learning,2024-06-06,27,417,8.270833333333334,0,4265,In Print,0.0,0.0,,48.0,161.0,473.0,Low
9780241601310,15 Minute French: Learn in Just 12 Weeks (DK 15-Minute Language Learning),DK Learning,2023-07-06,31,116,4.384615384615385,0,2343,In Print,0.0,0.0,,26.0,97.0,297.0,Low
9781409348504,"Our World in Pictures: Cars, Trains, Ships and Planes: A Visual Encyclopedia to Every Vehicle",DK Childrens 9+,2015-09-01,27,385,12.181818181818182,0,1218,In Print,0.0,2000.0,2025-03-03,33.0,135.0,437.0,Low
9780241411544,"A Street Through Time: A 12,000 Year Journey Along the Same Street",DK Children 0-9,2020-01-02,29,278,7.119047619047619,15,4392,In Print,0.0,3000.0,2025-01-22,42.0,154.0,473.0,Low
9780744076776,Knife Drop: Creative Recipes Anyone Can Cook,DK Alpha,2023-06-13,27,562,17.433333333333334,0,1475,In Print,0.0,0.0,,30.0,112.0,347.0,Low
9780241615331,DK Top 10 Gran Canaria (Pocket Travel Guide),DK Travel,2023-05-04,28,134,3.55,0,1330,In Print,0.0,0.0,,40.0,128.0,334.0,Low
9780241676134,DK Top 10 Iceland (Pocket Travel Guide),DK Travel,2024-09-05,26,180,7.038461538461538,0,3825,In Print,0.0,0.0,,26.0,97.0,308.0,Low
9780241663684,DK Top 10 Valencia (Pocket Travel Guide),DK Travel,2024-02-01,26,109,4.137931034482759,12,2673,In Print,0.0,0.0,,29.0,111.0,350.0,Low
9781405363051,RHS Gardening Month by Month: What to Do When in the Garden,DK Life,2011-03-01,28,152,4.633333333333334,3,2124,In Print,0.0,3000.0,2025-01-15,30.0,109.0,310.0,Low
9780241471029,"New Guide to Medicine and Drugs: The Complete Home Reference to Over 3,000 Medicines",DK Knowledge,2021-07-08,27,82,2.8,10,1917,In Print,0.0,1492.0,2025-02-21,30.0,113.0,330.0,Low
9780241634905,Chris Packham's Birdwatching Guide: From Beginner to Birder,DK Knowledge,2024-03-07,29,439,9.173913043478262,0,7024,In Print,0.0,0.0,,46.0,188.0,488.0,Low
9781405368131,First Facts Bugs,DK Children 0-9,2011-08-01,30,174,7.478260869565218,0,3533,In Print,0.0,0.0,,23.0,103.0,406.0,Low
9780241655467,My Book of Horses and Ponies: A Fact-Filled Guide to Your Equine Friends,DK Children 0-9,2024-03-07,30,455,18.52,0,1858,In Print,0.0,0.0,,25.0,82.0,269.0,Low
9780241616024,Europe by Train: 50 rail trips - unlimited adventures,DK Travel,2023-05-04,25,131,5.863636363636363,9,3271,In Print,0.0,0.0,,22.0,73.0,200.0,Low
9781728291475,Still Beating,DK Other,2023-07-11,25,266,8.787878787878787,97,2347,In Print,0.0,0.0,,33.0,143.0,504.0,Low
9780241691656,Read Yourself Happy: How to Use Books to Ease Your Anxiety,DK Life,2025-02-06,26,444,3.7410714285714284,12,4816,In Print,0.0,0.0,,112.0,342.0,834.0,Low
9780241683521,Yoga Fix: Functional Movement for a Pain-Free Body,DK Life,2025-01-02,25,174,5.935483870967742,1,927,In Print,0.0,0.0,,31.0,109.0,295.0,Low
9780241593257,"Embroidery Stitches Step-by-Step: The Ideal Guide to Stitching, Whatever Your Level of Expertise",DK Life,2022-10-06,29,203,6.0625,4,767,In Print,0.0,0.0,,32.0,122.0,360.0,Low
9781409339816,A Little Course in Crochet: Simply everything you need to succeed,DK Life,2014-01-16,29,6,0.023255813953488372,0,0,Reprinting,0.0,0.0,,258.0,777.0,1761.0,High
9780241716403,"The Complete Veggie Air Fryer Cookbook: 75 Vegetarian and Vegan-Friendly Recipes, Perfect for Your Air Fryer",DK Life,2024-09-05,25,838,37.36363636363637,0,712,In Print,0.0,2000.0,2025-01-09,22.0,71.0,193.0,Low
9781405307406,Star Wars Classic Ultimate Sticker Book,DK Licensing,2004-08-05,29,253,6.638888888888889,23,1640,In Print,0.0,2000.0,2025-01-21,36.0,144.0,448.0,Low
9780241620113,Our World in Pictures Human Body Flash Cards (DK Our World in Pictures),DK Childrens 9+,2023-11-02,25,137,4.181818181818182,0,30,In Print,0.0,2000.0,2025-03-10,33.0,121.0,363.0,Low
9780241363379,Knowledge Encyclopedia History!: The Past as You've Never Seen it Before (Knowledge Encyclopedias),DK Childrens 9+,2019-08-01,26,368,9.833333333333334,0,7,In Print,0.0,2500.0,2025-02-03,36.0,139.0,438.0,Low
9780241395769,My First Yoga: Fun and Simple Yoga Poses for Babies and Toddlers,DK Children 0-9,2020-01-02,25,49,2.5,6,906,In Print,0.0,1180.0,2025-01-07,18.0,71.0,218.0,Low
9781409356370,Pop-Up Peekaboo! Bedtime,DK Children 0-9,2014-07-01,28,338,9.024390243902438,3,7727,In Print,0.0,0.0,,41.0,168.0,549.0,Low
9780241615201,DK Croatia (Travel Guide),DK Travel,2023-05-04,24,78,3.130434782608696,6,556,In Print,0.0,0.0,,23.0,86.0,277.0,Low
9780241618721,DK Top 10 Florence and Tuscany (Pocket Travel Guide),DK Travel,2023-08-03,26,141,3.717948717948718,2,1382,In Print,0.0,0.0,,39.0,155.0,464.0,Low
9780241394519,"Science of Running: Analyse your Technique, Prevent Injury, Revolutionize your Training",DK Life,2020-02-06,27,425,13.9375,0,0,Reprinting,0.0,2000.0,2025-02-12,32.0,123.0,389.0,Low
9780241206997,World War II Visual Encyclopedia,DK Childrens 9+,2015-06-01,25,382,8.925,0,1202,In Print,0.0,0.0,,40.0,156.0,487.0,Low
9780241343371,"Our World in Pictures: Countries, Cultures, People & Places: A Visual Encyclopedia of the World",DK Childrens 9+,2020-11-05,25,270,10.851851851851851,0,1499,In Print,0.0,0.0,,27.0,107.0,348.0,Low
9780241250235,DKfindout! Ancient Rome,DK Children 0-9,2016-07-01,25,20,2.857142857142857,15,784,In Print,0.0,0.0,,7.0,25.0,67.0,Low
9780241287934,My First Words,DK Children 0-9,2018-07-05,26,287,8.8125,0,5183,In Print,0.0,0.0,,32.0,128.0,411.0,Low
9780241671924,DK Egypt (Travel Guide),DK Travel,2024-07-04,24,213,7.185185185185185,4,1887,In Print,0.0,0.0,,27.0,99.0,307.0,Low
9780241273647,Edinburgh Pocket Map and Guide: DK Eyewitness Pocket Map and Guide 2017 (Pocket Travel Guide),DK Travel,2017-06-01,25,0,0.0,0,105,In Print,0.0,0.0,,22.0,80.0,241.0,Low
9781728291420,Your Fault (Culpable),DK Other,2023-12-05,27,1191,42.357142857142854,0,13013,In Print,0.0,0.0,,28.0,91.0,253.0,Low
9781464226632,Where Did You Go?: The Thrilling Enemies to Lovers Romance Set in a Dark Fantasy World (Infatuated Fae),DK Other,2025-01-28,23,757,6.747572815533981,0,406,In Print,0.0,0.0,,103.0,319.0,766.0,Low
9780241668733,"The Fearless Birth Book (The Naked Doula): Find Your Power, Influence Your Birth",DK Life,2024-05-02,23,160,7.4,0,1268,In Print,0.0,0.0,,20.0,83.0,256.0,Low
9780241365601,Baby's First Year Journal: A Keepsake of Milestone Moments,DK Life,2019-01-03,24,206,9.818181818181818,1,2946,In Print,0.0,0.0,,22.0,87.0,267.0,Low
9780241636299,The Slow Cook Book: 200 Oven & Slow Cooker Recipes,DK Life,2023-08-03,23,643,21.821428571428573,0,1259,In Print,0.0,3000.0,2025-02-20,28.0,99.0,290.0,Low
9780241621424,LEGO Marvel Visual Dictionary: With Exclusive LEGO Iron Man Minifigure,DK Licensing,2023-10-02,25,233,11.545454545454545,0,1872,In Print,0.0,2000.0,2025-03-10,22.0,82.0,253.0,Low
9780241289389,Eyewitness Travel Phrase Book Italian: Essential Reference for Every Traveller (Eyewitness Travel Guides Phrase Books),DK Learning,2017-06-01,27,158,8.333333333333334,23,1125,In Print,0.0,0.0,,18.0,74.0,213.0,Low
9780241414538,RSPB Birds of Britain and Europe: The Definitive Photographic Field Guide,DK Knowledge,2020-11-26,24,176,5.7272727272727275,0,2504,In Print,0.0,0.0,,33.0,123.0,364.0,Low
9780241466841,"10 Minutes A Day Maths, Ages 3-5 (Preschool): Supports the National Curriculum, Helps Develop Strong Maths Skills",DK Childrens 9+,2020-04-23,27,76,4.733333333333333,2,1686,In Print,0.0,0.0,,15.0,60.0,181.0,Low
9780241481806,Real Superheroes (Understanding the Pandemic for Kids),DK Children 0-9,2020-05-28,27,139,3.878787878787879,0,724,In Print,0.0,0.0,,33.0,115.0,307.0,Low
9780241488034,Lost in the Clouds: A gentle story to help children understand death and grief (Difficult Conversations),DK Children 0-9,2021-05-06,23,175,6.666666666666667,0,1204,In Print,0.0,0.0,,24.0,99.0,314.0,Low
9780241382646,Bake It: More Than 150 Recipes for Kids from Simple Cookies to Creative Cakes!,DK Children 0-9,2019-10-03,24,241,10.0,0,701,In Print,0.0,0.0,,24.0,86.0,247.0,Low
9780241668191,DK Northern Spain (Travel Guide),DK Travel,2024-05-02,24,122,3.9,0,2051,In Print,0.0,2000.0,2025-01-21,30.0,107.0,324.0,Low
9780241408575,DK Eyewitness Top 10 Milan and the Lakes (Pocket Travel Guide),DK Travel,2020-03-05,22,96,3.4482758620689653,0,1987,In Print,0.0,0.0,,29.0,112.0,350.0,Low
9780241669648,DK Top 10 Crete (Pocket Travel Guide),DK Travel,2024-06-06,23,230,8.137931034482758,0,1228,In Print,0.0,2500.0,2025-02-26,29.0,99.0,296.0,Low
9781492629887,"1-2-3 Magic: 3-Step Discipline for Calm, Effective, and Happy Parenting",DK Other,2016-03-02,26,134,5.541666666666667,1,197,In Print,0.0,0.0,,24.0,85.0,248.0,Low
9780241667859,LEGO Timelines: A Visual Journey Through Ten Decades of LEGO History,DK Licensing,2024-10-24,24,321,28.0,0,4127,In Print,0.0,0.0,,12.0,44.0,133.0,Low
9780241629031,Art: The Definitive Visual Guide (DK Definitive Cultural Histories),DK Knowledge,2023-03-23,24,233,8.153846153846153,25,3492,In Print,0.0,2444.0,2025-02-03,26.0,98.0,316.0,Low
9780241658925,Countries of the World: Facts at Your Fingertips (Pocket Eyewitness),DK Childrens 9+,2024-02-01,26,234,6.257142857142857,0,0,Reprinting,0.0,3000.0,2025-03-03,35.0,125.0,386.0,Low
9780241241370,"Money Maths Made Easy: Beginner, Ages 7-8 (Key Stage 2): Supports the National Curriculum, Maths Exercise Book (Made Easy Workbooks)",DK Children 0-9,2016-06-01,26,148,6.260869565217392,0,720,In Print,0.0,0.0,,23.0,83.0,227.0,Low
9780241546321,An Anthology of Aquatic Life (DK Children's Anthologies),DK Children 0-9,2022-09-29,23,321,6.52,0,3804,In Print,0.0,1420.0,2025-02-04,50.0,168.0,481.0,Low
9781405329149,Baby Touch and Feel: First Words,DK Children 0-9,2008-02-01,25,353,13.68,0,4964,In Print,0.0,0.0,,25.0,104.0,352.0,Low
9780241670798,DK Budapest (Travel Guide),DK Travel,2024-07-04,23,117,5.166666666666667,0,287,In Print,0.0,0.0,,24.0,83.0,228.0,Low
9780241397787,DK Eyewitness Rome Mini Map and Guide (Pocket Travel Guide),DK Travel,2020-01-02,24,101,3.576923076923077,0,1451,In Print,0.0,0.0,,26.0,98.0,271.0,Low
9780241412404,"Sew Step by Step: How to use your sewing machine to make, mend, and customize",DK Life,2020-02-06,24,50,4.454545454545454,7,1435,In Print,0.0,1000.0,2025-01-07,11.0,37.0,105.0,Low
9780241424308,"The Complete Gardener: A Practical, Imaginative Guide to Every Aspect of Gardening",DK Life,2021-03-04,25,577,11.0,0,4835,In Print,0.0,0.0,,55.0,217.0,699.0,Low
9780241317594,"RHS Practical House Plant Book: Choose The Best, Display Creatively, Nurture and Care, 175 Plant Profiles",DK Life,2018-03-01,22,353,13.625,0,2713,In Print,0.0,0.0,,24.0,94.0,303.0,Low
9780241647325,Disney Pixar Inside Out 2 Ultimate Sticker Book,DK Licensing,2024-05-07,24,807,29.77777777777778,0,6929,In Print,0.0,6000.0,2025-01-23,27.0,154.0,640.0,Low
9780241289402,Eyewitness Travel Phrase Book Spanish: Essential Reference for Every Traveller (Eyewitness Travel Guides Phrase Books),DK Learning,2017-06-01,23,109,3.8333333333333335,0,1798,In Print,0.0,0.0,,30.0,123.0,363.0,Low
9781409366553,What's that Tree?: The Simplest ID Guide Ever,DK Knowledge,2013-03-01,23,441,12.176470588235293,0,1258,In Print,0.0,0.0,,34.0,135.0,466.0,Low
9780241446355,The Aircraft Book: The Definitive Visual History,DK Knowledge,2021-03-04,23,509,16.06451612903226,0,760,In Print,0.0,0.0,,31.0,111.0,345.0,Low
9780241412886,Knowledge Encyclopedia Ocean!: Our Watery World As You've Never Seen It Before (Knowledge Encyclopedias),DK Childrens 9+,2020-08-06,21,339,9.882352941176471,17,965,In Print,0.0,1500.0,2025-03-03,34.0,129.0,388.0,Low
9780241502686,This Is How We Keep Healthy: For Little Kids Going To Big School (First Skills for Preschool),DK Children 0-9,2021-12-02,24,130,4.392857142857143,0,739,In Print,0.0,0.0,,28.0,109.0,333.0,Low
9780241533369,My Book of Fossils: A fact-filled guide to prehistoric life,DK Children 0-9,2022-02-17,21,386,11.277777777777779,0,500,In Print,0.0,3000.0,2025-03-10,36.0,139.0,448.0,Low
